class,peak,trough,mean,RMS,Crest_Factor
1,0.89272,-0.87286,0.3088725781249999,0.3771649984516475,2.3669216487872125
1,0.85434,-0.75771,0.292985234375,0.3617006900502299,2.36200821148933
1,0.891,-0.87458,0.3087919921875,0.3771613847758219,2.362383944818727
1,0.85262,-0.75944,0.2928776171875,0.3616975572198797,2.357273315732358
1,0.81423,-0.8362,0.300267421875,0.36714308020469,2.217745734295331
1,0.77585,-0.75944,0.2900080078125,0.3534901905413846,2.194827524949856
1,0.81491,-0.83552,0.300288828125,0.3671466153408608,2.219576501456873
1,0.77653,-0.75876,0.2900240625,0.3534888179830622,2.196759729008481
1,0.81491,-0.79714,0.2963791015625,0.3621072771212153,2.2504656809954398
1,0.77653,-0.83552,0.294221796875,0.3609619757448058,2.1512792265659417
1,0.81618,-0.79587,0.2964394140624999,0.3621045431144721,2.25398994715728
1,0.7778,-0.83425,0.2942517187499999,0.3609645371940556,2.154782311986101
1,0.81618,-0.79587,0.287222734375,0.3536669453428253,2.3077644398145263
1,0.81618,-0.83425,0.3000990234375,0.3649090230845431,2.2366670823892045
1,0.81536,-0.79669,0.287177890625,0.3536620041448914,2.305478084849499
1,0.81536,-0.83508,0.300079765625,0.3649180326489001,2.234364780719086
1,0.89212,-0.83508,0.300233828125,0.3693686513202291,2.415256402543389
1,0.85374,-0.83508,0.2986490625,0.3694359202596913,2.3109285079801447
1,0.89201,-0.83519,0.3002325,0.3693693345885321,2.4149541298377573
1,0.85363,-0.83519,0.2986437109375,0.3694342406508016,2.3106412618825773
1,0.73848,-0.79681,0.290002109375,0.3615177113626748,2.042721495487551
1,0.81525,-0.87357,0.2967723828125,0.3630374775478378,2.24563592030956
1,0.73964,-0.79564,0.2901198828125,0.3615137651711247,2.045952523135286
1,0.81641,-0.87241,0.2968176171875,0.3630378034437968,2.248829163947912
1,0.89317,-0.83403,0.2996660546875,0.3659756440565111,2.440517598657696
1,0.81641,-0.79564,0.2866912499999999,0.3554407336706694,2.296894876309921
1,0.89205,-0.83515,0.2996227734375,0.365967712010205,2.4375101155785166
1,0.81528,-0.79677,0.2866560546875,0.3554517850605541,2.29364441048203
1,0.85367,-0.75839,0.288755,0.3570064777182796,2.3911891051838188
1,0.7769,-0.87353,0.302543515625,0.3671806523489153,2.11585222432076
1,0.854,-0.75805,0.28876671875,0.357007538229018,2.392106352253449
1,0.77724,-0.87319,0.3025600390625,0.3671826197638453,2.1167668570475486
1,0.77724,-0.83481,0.2963379687499999,0.3666021569181382,2.120118459023569
1,0.854,-0.71967,0.2855428515625,0.3495383842940884,2.443222370912708
1,0.77649,-0.83556,0.2963204296875,0.3666045869418396,2.11805860498736
1,0.85325,-0.72042,0.2855368359375,0.3495434756204557,2.4410411279610984
1,0.89164,-0.7588,0.296158359375,0.3633694151305854,2.453811363511615
1,0.85325,-0.83556,0.2942098046875,0.3622299223694332,2.355548085091055
1,0.8913,-0.75914,0.296145390625,0.3633667400344744,2.4528937346203947
1,0.85292,-0.8359,0.294196015625,0.3622288990489991,2.354643713517249
1,0.85292,-0.87428,0.2997945703125,0.3652632676176228,2.3350828720419883
1,0.85292,-0.79752,0.30195859375,0.3703603062717692,2.3029465781198755
1,0.85505,-0.87215,0.299777890625,0.3652629951112708,2.340916028845255
1,0.85505,-0.79538,0.3021087109375,0.3703512260114757,2.3087543389784955
1,0.81667,-0.83376,0.3127047265625,0.3796476252451697,2.151126322659358
1,0.77829,-0.83376,0.296844609375,0.3623682158622462,2.1477877085551724
1,0.81645,-0.83399,0.3126996093749999,0.3796492223596425,2.150537790978471
1,0.77806,-0.83399,0.296832109375,0.3623677031711884,2.1471560329217083
1,0.85483,-0.83399,0.3054598046875,0.3724177152484282,2.29535267791912
1,0.85483,-0.75722,0.297937109375,0.3664467717443763,2.332753529061806
1,0.85348,-0.83534,0.30537546875,0.3724208228068837,2.291708593433204
1,0.85348,-0.75857,0.2978951953125,0.3664445341912905,2.329083723089368
1,0.85348,-0.9121,0.3055173046875,0.3719828749927752,2.2944066982023745
1,0.85348,-0.83534,0.3033472265625,0.3703582199292202,2.3044716009357376
1,0.85292,-0.91266,0.3054734375,0.3719803101139897,2.2929170625687982
1,0.85292,-0.8359,0.3033078515624999,0.3703592582721413,2.3029530947307157
1,0.81453,-0.87428,0.301791640625,0.3716611047673337,2.191593334766386
1,0.81453,-0.8359,0.3036076953125,0.3735548528083133,2.180482983627493
1,0.81483,-0.87398,0.301816953125,0.3716616445038585,2.192397337873644
1,0.81483,-0.8356,0.303628359375,0.3735538375815124,2.1812920067303487
1,0.85322,-0.79722,0.3018415234375,0.3696951494353362,2.307901527253436
1,0.81483,-0.8356,0.2995361328125,0.367589753353794,2.2166831163428835
1,0.85449,-0.79594,0.3019116015624999,0.3696929802895783,2.311350351663921
1,0.81611,-0.83433,0.29957640625,0.3675969981993273,2.2201215026175736
1,0.85449,-0.83433,0.3082643359375,0.3730940141431554,2.2902806467222865
1,0.81611,-0.83433,0.2974925390624999,0.3670691521825068,2.2233140408220136
1,0.85475,-0.83406,0.3082685546875,0.373091593754239,2.2909923844680256
1,0.81637,-0.83406,0.2975091015625,0.3670697021348815,2.22401902214207
1,0.77799,-0.79568,0.3019262499999999,0.3718454959766556,2.0922399448636644
1,0.81637,-0.87245,0.30373703125,0.3700469489512445,2.20612547222369
1,0.77709,-0.79658,0.30187734375,0.3718430009173899,2.089833607417129
1,0.81547,-0.87334,0.303673984375,0.3700475569320871,2.203689727776419
1,0.81547,-0.87334,0.3038979296875,0.3713634777995264,2.1958809865525226
1,0.89224,-0.83496,0.3099019140625,0.3762239063133025,2.37156646621223
1,0.81645,-0.87237,0.3039732421875,0.3713631255217265,2.198521996100105
1,0.89321,-0.83399,0.309931953125,0.3762260877461599,2.3741309523507828
1,0.85483,-0.79561,0.300361875,0.3712173557575467,2.302774874993494
1,0.77806,-0.87237,0.3098076562499999,0.3739226997405346,2.0808044029953163
1,0.85434,-0.79609,0.3003316015625,0.3712181899182364,2.301449722030525
1,0.77758,-0.87286,0.3097771875,0.3739244245509796,2.0795111229595205
1,0.81596,-0.83448,0.3102993359375,0.380758827828247,2.142983800675172
1,0.77758,-0.87286,0.29905984375,0.369258716387474,2.1057864459022344
1,0.8148,-0.83564,0.3102358203124999,0.3807588347982921,2.139937213621431
1,0.77641,-0.87402,0.298978359375,0.369254185145756,2.102643737656019
1,0.8148,-0.79726,0.2946005859375,0.3629972290576274,2.2446452335608518
1,0.8148,-0.79726,0.30324484375,0.3699614230628479,2.202391787917802
1,0.81573,-0.79632,0.2946151171875,0.3630024146135041,2.247175134822516
1,0.81573,-0.79632,0.3033178125,0.3699573620375478,2.2049297667908268
1,0.81573,-0.8347,0.3046676171875,0.3749289236636851,2.1756923739810423
1,0.81573,-0.79632,0.3081088671875,0.3760061407208207,2.169459249884081
1,0.81521,-0.83522,0.304626484375,0.3749311498524596,2.174292534298086
1,0.81521,-0.79684,0.308100703125,0.3760060494838314,2.168076819825354
1,0.77683,-0.83522,0.297677578125,0.365114763358942,2.1276323993404325
1,0.85359,-0.87361,0.2994508203125,0.3688148532043424,2.314413295950061
1,0.77746,-0.83459,0.2976913671875,0.3651100855430241,2.1293851656924034
1,0.85423,-0.87297,0.2995051953125,0.3688239987801388,2.316091151403677
1,0.81585,-0.75782,0.30818703125,0.3733399757666847,2.185273619104368
1,0.77746,-0.79621,0.3126153125,0.3724138302293481,2.0876238659590256
1,0.81667,-0.757,0.3082067578125,0.3733364011481677,2.1874909531682243
1,0.77829,-0.79538,0.3126541406249999,0.372410502998707,2.0898712408299134
1,0.77829,-0.79538,0.297377734375,0.3584634178630976,2.1711838955272142
1,0.81667,-0.83376,0.3052745703124999,0.3742207221999179,2.1823216929278297
1,0.77638,-0.79729,0.2972582031249999,0.3584433057735996,2.165977122447303
1,0.81476,-0.83567,0.3052451171875,0.3742399857351521,2.177105683668452
1,0.81476,-0.87406,0.316313046875,0.3879080577225662,2.1003946264573874
1,0.69961,-0.87406,0.3038146874999999,0.3733625495789916,1.8738087169934128
1,0.81558,-0.87323,0.31635109375,0.3879044171953801,2.102528261721773
1,0.70044,-0.87323,0.3039051171875,0.3733718103390497,1.8759852259975052
1,0.81558,-0.83485,0.302183125,0.3705951166283091,2.2007305639107804
1,0.85397,-0.87323,0.316951015625,0.3852668556632613,2.216567523125851
1,0.81532,-0.83511,0.30216890625,0.370593844320757,2.2000365426855897
1,0.8537,-0.87349,0.3169346484375,0.3852703609231566,2.2158465498213427
1,0.8537,-0.87349,0.308088515625,0.3767354830937418,2.2660461738019424
1,0.8537,-0.83511,0.302309375,0.3771758836498315,2.2634002782441187
1,0.85382,-0.87338,0.308095078125,0.3767355774870901,2.266364131827338
1,0.85382,-0.835,0.3023184375,0.3771769357975859,2.2637121174827275
1,0.81543,-0.835,0.298281796875,0.3704029967639554,2.201467069986057
1,0.81543,-0.835,0.3059958203125,0.3756186182678557,2.170898779619365
1,0.81705,-0.83339,0.2983201562499999,0.3703866727267515,2.205937902638223
1,0.81705,-0.83339,0.30609671875,0.3756247708329168,2.175176035883521
1,0.85543,-0.79501,0.3006802343749999,0.3717390397499552,2.3011572865077405
1,0.81705,-0.91015,0.307038125,0.3732155057392696,2.1892177239034534
1,0.85427,-0.79617,0.3005621484375,0.3717285437964737,2.298101704204141
1,0.81588,-0.91131,0.306993046875,0.3732267003549083,2.1860172362378267
1,0.89265,-0.87293,0.31187984375,0.3849781125921316,2.318703247801845
1,0.73912,-0.83455,0.2964332421875,0.3654088405551505,2.0227206295203084
1,0.89231,-0.87327,0.311848125,0.3849738982548037,2.317845454055704
1,0.73878,-0.83489,0.2964061328125,0.3654120159133086,2.021772595938033
1,0.81555,-0.79651,0.3131998828125,0.3722099734173281,2.191101953857619
1,0.81555,-0.91165,0.322495234375,0.3916257013289682,2.082473129910676
1,0.81465,-0.79741,0.313143984375,0.3722059939433321,2.1887073643527337
1,0.81465,-0.91255,0.322439453125,0.3916336595346074,2.08013274693518
1,0.81465,-0.98932,0.320955546875,0.3939975498099575,2.0676524521356585
1,0.85303,-0.83579,0.3236544531249999,0.3897323758443093,2.1887583707974243
1,0.81442,-0.98954,0.3209447656249999,0.3939965469709093,2.0670739534682587
1,0.8528,-0.83601,0.323643671875,0.3897316240406258,2.188172443278823
1,0.8528,-0.91278,0.32529265625,0.4018978025820899,2.1219324776621806
1,0.89119,-0.91278,0.3293219921875,0.4025934666211259,2.213622609128638
1,0.85483,-0.91075,0.32538765625,0.401881510543103,2.127069739647345
1,0.89321,-0.91075,0.3294484765625,0.402610247152391,2.218547606072016
1,0.89321,-0.98752,0.3368079687499999,0.4117278815344092,2.1694182980060144
1,0.89321,-0.98752,0.3289045703125,0.4061946582194498,2.198970325989458
1,0.89314,-0.98759,0.3368023437499999,0.4117271955651809,2.169251896936223
1,0.89314,-0.98759,0.328901875,0.4061949985036436,2.1987961528088302
1,0.93152,-1.02597,0.3298483203125,0.4074370351072091,2.286291916872232
1,0.89314,-0.87245,0.33587953125,0.4066045835098886,2.19658123941999
1,0.93028,-1.02721,0.3297223828125,0.4074195989370748,2.283346217086822
1,0.8919,-0.87368,0.3358209765625,0.4066191781193469,2.1934528620246687
1,0.8919,-0.91206,0.3343854687499999,0.4072047041990981,2.1902988614883867
1,0.8919,-0.91206,0.3225407421874999,0.4027215441321746,2.214681615610997
1,0.89197,-0.91199,0.3343909375,0.4072043217131604,2.1904728227032777
1,0.89197,-0.91199,0.3225465625,0.4027219674058642,2.214853105097866
1,0.81521,-0.95037,0.3247173046875,0.4023129400451027,2.02630817668606
1,0.89197,-1.02714,0.331014453125,0.4074932847711649,2.1889195069825544
1,0.81637,-0.94921,0.3248079296875,0.402303325950337,2.0292399971378265
1,0.89314,-1.02597,0.3311051171875,0.4075040707939883,2.1917327065219
1,0.93152,-0.94921,0.33635296875,0.4135469742400795,2.25251315575874
1,0.93152,-0.94921,0.3336541796875,0.4143458059818702,2.248170457023424
1,0.93096,-0.94977,0.3363085546875,0.413548164019225,2.251152540376703
1,0.93096,-0.94977,0.3336098046875,0.4143476886715092,2.246808719954164
1,0.96934,-0.83463,0.3281390234375,0.3990815309582155,2.428927236177941
1,0.89257,-0.94977,0.3312111718749999,0.405643944745381,2.200377970784842
1,0.96919,-0.83478,0.3281261328125,0.3990787273183662,2.428568434385193
1,0.89242,-0.94992,0.331199453125,0.4056456772589919,2.1999987921237434
1,0.89242,-0.94992,0.3332969140625,0.4035189400483382,2.2115938347109445
1,0.93081,-0.94992,0.330525234375,0.4068501087979531,2.2878450315525223
1,0.89149,-0.95086,0.333253125,0.4035292555205105,2.209232633827431
1,0.92987,-0.95086,0.330430546875,0.4068484141419796,2.285544118344528
1,0.96825,-0.91248,0.32288015625,0.399550050109104,2.423350966257176
1,0.89149,-0.91248,0.32497875,0.3956654827579653,2.2531406929558675
1,0.96889,-0.91184,0.322929765625,0.3995521311790083,2.424940137701119
1,0.89212,-0.91184,0.325028828125,0.3956718127744492,2.254696875535455
1,0.89212,-0.83508,0.3170097265625,0.3873701023553936,2.3030171780823765
1,0.85374,-0.79669,0.31176203125,0.3775221568828775,2.2614301821359435
1,0.89422,-0.83298,0.3171571875,0.3873469085339152,2.308576576445567
1,0.85584,-0.79459,0.311909609375,0.3775259737835928,2.2669698495780546
1,0.89422,-0.87136,0.32624234375,0.3954295372844968,2.2613889851041704
1,0.85584,-0.83298,0.3251066015625,0.3915781635838535,2.185617277958168
1,0.89261,-0.87297,0.326115859375,0.3954237172947757,2.257350687274501
1,0.85423,-0.83459,0.32505609375,0.3915836522010255,2.1814751335979365
1,0.89261,-0.83459,0.3227373828125,0.3919109326523335,2.2775838223217915
1,0.89261,-0.83459,0.312764765625,0.3826783415172672,2.332533365909666
1,0.89272,-0.83448,0.3227436328125,0.3919105253629129,2.277866865589621
1,0.89272,-0.83448,0.3127709765624999,0.3826794833744071,2.332813852804797
1,0.89272,-0.87286,0.32679140625,0.3992315362668635,2.23609589650069
1,0.89272,-0.94962,0.3204118359375,0.392225824890876,2.2760357512113587
1,0.89227,-0.87331,0.3267672265625,0.3992328470402446,2.234961393119176
1,0.89227,-0.95007,0.3203980078125,0.3922278232044523,2.274876862916724
1,0.89227,-0.87331,0.324818359375,0.3993291284747927,2.23442252612014
1,0.85389,-0.95007,0.327439375,0.4087096885101101,2.08923356603737
1,0.89197,-0.87361,0.3248018749999999,0.3993261211295928,2.233688088013982
1,0.85359,-0.95037,0.3274158203125,0.4087104119681463,2.0884958518417345
1,0.85359,-0.91199,0.3275003515625,0.3981065484220077,2.144124489746305
1,0.89197,-0.95037,0.3256236328125,0.400907364372623,2.224878062282137
1,0.85303,-0.91255,0.3274699609374999,0.3981121501649809,2.142687681464877
1,0.89141,-0.95093,0.3255884765624999,0.4009053526740874,2.223492388051661
1,0.89141,-0.91255,0.3167945703125,0.3912495200940547,2.278367011889775
1,0.81465,-0.87417,0.311246796875,0.3816317259356525,2.134649570872835
1,0.89171,-0.91225,0.3168201953124999,0.3912482557733684,2.2791411510254127
1,0.81495,-0.87387,0.3112724999999999,0.3816355858986668,2.135414070679426
1,0.81495,-0.79711,0.3052478515625,0.3719734842012642,2.190881970390808
1,0.85333,-0.91225,0.315341484375,0.3879478980401234,2.19959949341379
1,0.81697,-0.79508,0.3052791406249999,0.3719448842014012,2.1964813462997546
1,0.85535,-0.91023,0.3154523828125,0.3879653969090905,2.204706932150521
1,0.81697,-0.87185,0.320571015625,0.3915083423430703,2.086724372488867
1,0.81697,-0.87185,0.3115539453125,0.3812430550643062,2.1429111668990206
1,0.81566,-0.87316,0.3204790234375,0.3915076099750289,2.0833822363044856
1,0.81566,-0.87316,0.3114827734375,0.381249190883875,2.139440606048244
1,0.85404,-0.87316,0.3169553515625,0.3879528908704839,2.201401304379291
1,0.85404,-0.83478,0.3079608984375,0.3788953107436348,2.2540263122386697
1,0.8543,-0.8729,0.316971953125,0.3879547469130178,2.202060953752268
1,0.8543,-0.83451,0.307985625,0.3788955137417092,2.254711309626039
1,0.89269,-0.79613,0.3089483984375,0.3777088359928973,2.363434251288701
1,0.8543,-0.8729,0.306472109375,0.3757884253161112,2.273353681080963
1,0.89314,-0.79568,0.3089726171875,0.3777035561574505,2.364658699765282
1,0.85475,-0.87245,0.30649296875,0.3757897295498591,2.274543269247579
1,0.85475,-0.91083,0.3011646484375,0.370969373979658,2.304098558946998
1,0.85475,-0.87245,0.3107601953125,0.3827344421922782,2.233271704276331
1,0.8543,-0.91128,0.301147265625,0.3709681971965387,2.3028928260052237
1,0.8543,-0.8729,0.31074296875,0.3827337990978521,2.232099704843638
1,0.8543,-0.91128,0.3156321484375,0.3878928833982593,2.2024121518178736
1,0.77754,-0.83451,0.3102158203124999,0.377586055245709,2.0592391832214947
1,0.85445,-0.91113,0.3156462109375,0.3878944778418924,2.202789801891116
1,0.77769,-0.83436,0.3102205078125,0.3775838813713906,2.059648301657946
1,0.85445,-0.87275,0.324120703125,0.3963276638579024,2.155918140264745
1,0.89284,-0.94951,0.3275337109374999,0.3999151882767809,2.232573370987016
1,0.85228,-0.87492,0.3238996875,0.3963022273832261,2.1505808978858987
1,0.89066,-0.95168,0.3274825390625,0.399945299008287,2.226954541554807
1,0.8139,-0.95168,0.326475234375,0.4039636544932755,2.01478521878643
1,0.89066,-0.9133,0.3144807421875,0.3859880041534848,2.307481036757393
1,0.81525,-0.95033,0.3265912890625,0.403969658350201,2.0180971098905167
1,0.89201,-0.91195,0.314596640625,0.3859972201749806,2.310923378141513
1,0.81525,-0.98872,0.31348671875,0.3847638368613272,2.118832181969909
1,0.81525,-0.87357,0.307633984375,0.3797363481879977,2.146884289297454
1,0.81727,-0.98669,0.3135818359375,0.3847342053628347,2.124245748384264
1,0.81727,-0.87155,0.3077604296874999,0.379745897322411,2.152149649970078
1,0.89404,-0.87155,0.3043118359375,0.3797819578446255,2.354087606146275
1,0.81727,-0.87155,0.3085096484375,0.3733883907432004,2.1887932786910915
1,0.8913,-0.87428,0.3041408593749999,0.3797680086280883,2.346959142819377
1,0.81453,-0.87428,0.30833890625,0.3734093937697186,2.181332375645376
1,0.85292,-0.87428,0.306839765625,0.3759859769201838,2.2684888595753723
1,0.85292,-0.95105,0.32018375,0.3916680928244203,2.1776601556929807
1,0.85374,-0.87346,0.3068914453125,0.375992231402978,2.270632020279656
1,0.85374,-0.95022,0.3202351953125,0.3916712840542875,2.1797360050569026
1,0.89212,-0.87346,0.3184358984375,0.3892730467140601,2.291758978769741
1,0.81536,-0.95022,0.30847625,0.3771690526485189,2.161789240857542
1,0.89299,-0.8726,0.318489453125,0.3892659319194591,2.294035842275464
1,0.81622,-0.94936,0.3084962109375,0.3771648520235589,2.1640934875581044
1,0.81622,-0.8726,0.3140014453125,0.3869186417756524,2.1095390913557224
1,0.8546,-0.8726,0.32381671875,0.393020647461746,2.174440466472391
1,0.81603,-0.87278,0.3139865234375,0.3869181479962242,2.109050723586021
1,0.85442,-0.87278,0.3238041015625,0.3930206475825053,2.1739824745992125
1,0.85442,-0.91116,0.3175067187499999,0.390902110111782,2.185764614459796
1,0.8928,-0.87278,0.316979296875,0.3843608726560317,2.3228170802884387
1,0.85419,-0.91139,0.317491015625,0.3909031729083863,2.18517029075175
1,0.89257,-0.87301,0.3169644921875,0.3843604916332005,2.322220986364513
1,0.81581,-0.87301,0.3208660937499999,0.3886111876907785,2.099296226770361
1,0.85419,-0.98815,0.3099942578125,0.3804966378583185,2.2449344225692363
1,0.81491,-0.87391,0.3207962890625,0.3886003295386896,2.097038880454337
1,0.85329,-0.98905,0.30993125,0.3805021872134492,2.242536386581485
1,0.85329,-0.91229,0.3142792578125,0.3828365058274101,2.228862679006581
1,0.89167,-0.87391,0.323655390625,0.394229219645952,2.261805963547775
1,0.85475,-0.91083,0.3143819140625,0.3828269538194811,2.23273202545464
1,0.89314,-0.87245,0.3237467578124999,0.3942364513093831,2.2654932009295474
1,0.85475,-0.91083,0.3087540625,0.3782489291675606,2.259755240764618
1,0.81637,-0.91083,0.32125546875,0.3877605287728738,2.105345798303724
1,0.85464,-0.91094,0.308745859375,0.3782474782632397,2.2594730939758363
1,0.81626,-0.91094,0.3212505859375,0.3877614732773269,2.1050569905799046
1,0.89302,-0.83418,0.318341875,0.3873778118605595,2.305294657200066
1,0.89302,-0.94932,0.3197609375,0.3967209197488913,2.251003049108796
1,0.89235,-0.83485,0.3182999609375,0.3873775386639346,2.3035667041453043
1,0.89235,-0.95,0.3197243359375,0.3967201313755981,2.249318674365834
1,0.85397,-0.98838,0.3212226562499999,0.3981029328519353,2.1450984896853638
1,0.93073,-0.95,0.3227228515625,0.3960635648424419,2.3499510750761785
1,0.85374,-0.9886,0.3212033984375,0.398102606240782,2.1445225090629965
1,0.93051,-0.95022,0.322706875,0.3960642716762489,2.34939141584732
1,0.85374,-0.95022,0.3279503125,0.4003058925547593,2.1327190428085285
1,0.85374,-0.9886,0.3256975,0.3990732826107881,2.139306330944343
1,0.85314,-0.95082,0.32789875,0.4003076153195346,2.131211017104944
1,0.85314,-0.9892,0.3256366796875,0.3990720903922976,2.137809234319901
1,0.85314,-1.02759,0.3197344531249999,0.3930805703639601,2.1703947341128127
1,0.89152,-0.95082,0.328606953125,0.403106138590733,2.2116259581577484
1,0.85415,-1.02657,0.3198134374999999,0.393072190989017,2.173010504383064
1,0.89254,-0.94981,0.32865484375,0.4031184680439796,2.214088588723812
1,0.89254,-0.91143,0.3234073828125,0.3968379970136783,2.249129384576638
1,0.89254,-0.91143,0.3218387890625,0.3974529991134761,2.2456491761059083
1,0.89374,-0.91023,0.323463125,0.3968237755249488,2.2522340019009506
1,0.89374,-0.91023,0.32194109375,0.3974618441583025,2.2486183595626805
1,0.81697,-0.91023,0.3118108984375,0.3820165342140188,2.1385723570339112
1,0.89374,-0.87185,0.309004921875,0.378927740633851,2.3586027206796665
1,0.81588,-0.91131,0.311725546875,0.3820052985981101,2.1357818935866364
1,0.89265,-0.87293,0.30894578125,0.3789408398036476,2.3556447504115328
1,0.85427,-0.91131,0.3059432031249999,0.3754536903919127,2.2753005813001352
1,0.93103,-0.91131,0.320952578125,0.3906595701182808,2.3832258856940585
1,0.85442,-0.91116,0.3059492968749999,0.3754536992093699,2.2757000445041213
1,0.93118,-0.91116,0.3209680859375,0.3906610168050708,2.3836010247847006
1,0.85442,-0.91116,0.30782671875,0.3809203252086074,2.243041243682875
1,0.85442,-0.8344,0.3162034765625,0.383558248442198,2.2276147194596456
1,0.85374,-0.91184,0.3077953125,0.3809159612717252,2.241281770261623
1,0.85374,-0.83508,0.3162034375,0.3835669280011638,2.225791479075093
1,0.93051,-0.83508,0.31078109375,0.3820069350595533,2.4358458305343
1,0.85374,-0.87346,0.3247290234375,0.3953597160236445,2.1594005797721234
1,0.93077,-0.83481,0.310806328125,0.3820074414769299,2.436523216410199
1,0.854,-0.87319,0.324749140625,0.3953612984673402,2.160049563046816
1,0.89239,-0.94996,0.326998671875,0.4011810578535192,2.224407116264779
1,0.89239,-0.87319,0.332771015625,0.4089592015352051,2.1821003089061906
1,0.89205,-0.9503,0.3269720703125,0.4011808870175686,2.2235605654885924
1,0.89205,-0.87353,0.3327520703125,0.4089627861876043,2.1812498108098963
1,0.89205,-0.91191,0.3205351953125,0.3952521216583038,2.256913881340728
1,0.85367,-0.83515,0.3178314062499999,0.3898650357084728,2.1896551929789982
1,0.8916,-0.91236,0.3205139453125,0.3952518212970964,2.2557770817451
1,0.85322,-0.8356,0.3178030078125,0.3898603378409817,2.1885273191037347
1,0.8916,-0.8356,0.320189453125,0.3932273079772849,2.267390849802079
1,0.8916,-0.8356,0.32155125,0.3934740199442572,2.2659691740926413
1,0.89321,-0.83399,0.3203156640625,0.3932210216590783,2.27152148741023
1,0.89321,-0.83399,0.3216524999999999,0.3934724826633767,2.2700697999360693
1,0.81645,-0.91075,0.3196471875,0.3866969576465853,2.1113432207195686
1,0.77806,-0.91075,0.3157237109374999,0.3850712252993147,2.0205612595311844
1,0.81498,-0.91221,0.31952171875,0.3866853669682158,2.1076049667713144
1,0.7766,-0.91221,0.3156432812499999,0.3850864521817227,2.016690007140322
1,0.89175,-0.87383,0.3159433593749999,0.3862942699043535,2.30847327924589
1,0.81498,-0.9506,0.3218405859375,0.3931241956952225,2.0730853224608685
1,0.8913,-0.87428,0.3159190234375,0.3862890742356404,2.3073393979978256
1,0.81453,-0.95105,0.321798828125,0.3931272057211571,2.071924781969278
1,0.85292,-0.87428,0.3180353515625,0.3914862536724031,2.178671644276241
1,0.8913,-0.91266,0.3205329296875,0.3910230866890447,2.2794050539240747
1,0.8543,-0.8729,0.318089375,0.3914671153903368,2.182303356817511
1,0.89269,-0.91128,0.3206523046875,0.3910414907718593,2.2828523854027845
1,0.89269,-0.8729,0.3195982421875,0.3912588951679525,2.2815839103589
1,0.81592,-0.91128,0.3137464843749999,0.3837786054627557,2.126017418339861
1,0.89242,-0.87316,0.3195791015625,0.3912576575813126,2.280901044894013
1,0.81566,-0.91154,0.3137312890625,0.3837801669570868,2.1253312969953573
1,0.85404,-0.83478,0.3120083203125,0.3800704786106494,2.247056922500137
1,0.85404,-0.87316,0.3147053515625,0.3832105077637445,2.22864452486916
1,0.8534,-0.83541,0.311958359375,0.3800694771374867,2.2453789407858458
1,0.8534,-0.87379,0.314685546875,0.3832092960609123,2.2269814661916483
1,0.8534,-0.83541,0.3201439453125,0.3883423658284859,2.1975454523983355
1,0.81502,-0.91218,0.323873359375,0.3956556902363546,2.059922351964982
1,0.81457,-0.79748,0.294314609375,0.3603185000281001,2.260694357732046
1,0.77619,-0.83586,0.2827198046875,0.347522070069725,2.2334984360684467
1,0.73781,-0.79748,0.286201015625,0.3503176115059732,2.1061173511324296
1,0.77619,-0.87424,0.2830028125,0.3488375488374298,2.2250758342581145
1,0.74002,-0.79527,0.2862355468749999,0.3503257635836519,2.112376755937037
1,0.7784,-0.87203,0.283141328125,0.3488423221797349,2.231380628176597
1,0.74002,-0.79527,0.27952515625,0.3413803048860061,2.1677290382850525
1,0.74002,-0.79527,0.28756671875,0.3512049322822431,2.107088858892473
1,0.73923,-0.79606,0.2794876171875,0.3413854531703542,2.165382247939891
1,0.73923,-0.79606,0.2875666796875,0.3512107025509446,2.1048048781849733
1,0.73923,-0.75767,0.2803991015625,0.3449637922060852,2.1429205519586123
1,0.77761,-0.79606,0.2800816406249999,0.3451173590549941,2.2531755636090405
1,0.73818,-0.75872,0.2803174609375,0.3449555589158596,2.139927828152653
1,0.77656,-0.79711,0.2800487890625,0.3451113011774471,2.2501726177918275
1,0.77656,-0.75872,0.2722204296874999,0.3402166721697595,2.282545399810731
1,0.6998,-0.75872,0.2800487890624999,0.3452767595706513,2.0267799109045024
1,0.7781,-0.75719,0.2723412109375,0.3401953994736655,2.2872149394255183
1,0.70134,-0.75719,0.28009703125,0.3452895182759679,2.031165045211316
1,0.73972,-0.75719,0.2850580078125,0.3463965569646343,2.1354715718941817
1,0.81648,-0.83395,0.2889296484375,0.3496527609738562,2.3351166961357093
1,0.73889,-0.75801,0.285019453125,0.346396045482308,2.1330786238370565
1,0.81566,-0.83478,0.2889163671875,0.3496534492263152,2.332766920517519
1,0.70051,-0.71963,0.2789464453125,0.3423821509196403,2.0459886653507677
1,0.73889,-0.71963,0.2793976953125,0.3448224555528767,2.1428128826914383
1,0.69928,-0.72087,0.2789173046875,0.342367107777442,2.0424859284513146
1,0.73766,-0.72087,0.279329921875,0.3448371055839264,2.139154946074875
1,0.73766,-0.75925,0.2906119140625,0.34986582504103,2.108408273124396
1,0.77604,-0.79763,0.28643265625,0.3459358290621344,2.243306228510414
1,0.7383,-0.75861,0.2906275781249999,0.3498646642073725,2.1102445474813463
1,0.77668,-0.79699,0.286438203125,0.345942137869769,2.2451153386014617
