class,motor_id,peak,trough,mean,RMS,Crest_Factor
0,1,0.54586,-0.68237,0.2155489453125,0.2596354145923604,2.10240964568345
0,1,0.58424,-0.75914,0.2161983984375,0.25878314684502857,2.25764315459797
0,1,0.50748,-0.60561,0.216898515625,0.2593412598732725,1.9568039433755389
0,1,0.62262,-0.60561,0.2208970703125,0.26404899748392463,2.3579714595883106
0,1,0.50879,-0.60429,0.21695941406250002,0.25932084416784135,1.9620096549997872
0,1,0.62394,-0.60429,0.2209276953125,0.2640664023757507,2.362814785927105
0,1,0.54717,-0.60429,0.213811015625,0.25218263139352504,2.1697370551509323
0,1,0.58555,-0.64268,0.215763046875,0.2550349557612765,2.2959597763849264
0,1,0.54773,-0.60373,0.21383703125,0.25217550430268304,2.17201905282032
0,1,0.58612,-0.64211,0.21579832031249999,0.2550410724390473,2.2981396462723778
0,1,0.54773,-0.60373,0.21542972656249998,0.25781973942941827,2.1244688293153313
0,1,0.58612,-0.60373,0.2211716015625,0.2558310513376272,2.2910432370716465
0,1,0.54728,-0.60418,0.215398671875,0.25782043919291003,2.1227176623902437
0,1,0.58567,-0.60418,0.22115796875000002,0.25583198909086313,2.289275872346008
0,1,0.58567,-0.68095,0.21606562499999998,0.261488333609862,2.239755754739765
0,1,0.54728,-0.68095,0.2210855078125,0.2613378786580399,2.0941472503345553
0,1,0.5863,-0.68031,0.21609535156249998,0.2614871637362495,2.2421750713215696
0,1,0.54792,-0.68031,0.22111054687499998,0.26134454488848385,2.0965427085298387
0,1,0.5863,-0.64193,0.21304421875,0.2586857751603526,2.2664562813187845
0,1,0.54792,-0.56516,0.2167993359375,0.26048932841400263,2.1034258997711266
0,1,0.58544,-0.64279,0.2129840234375,0.2586802845235251,2.2631798209065233
0,1,0.54706,-0.56602,0.2167994921875,0.26050616497398504,2.099988689536891
0,1,0.50868,-0.64279,0.21365429687499998,0.25066419862724215,2.029328491207666
0,1,0.54706,-0.56602,0.21688562500000003,0.2625450079525056,2.0836808296844977
0,1,0.50808,-0.64339,0.2136353515625,0.25066196381640526,2.0269529220322307
0,1,0.54646,-0.56662,0.21682441406250003,0.26253835360806693,2.0814482626633226
0,1,0.46969,-0.60501,0.21730449218750003,0.2549433234924174,1.8423310466256226
0,1,0.50808,-0.64339,0.215576875,0.2593999498858495,1.9586742411615097
0,1,0.46999,-0.60471,0.21731621093750003,0.25494275024855456,1.8435119239193376
0,1,0.50838,-0.64309,0.2155909375,0.2593973057893648,1.9598507334259423
0,1,0.50838,-0.64309,0.216564375,0.25515621968615865,1.9924264461407442
0,1,0.54676,-0.60471,0.2167194140625,0.2615876230146471,2.0901600530594875
0,1,0.50789,-0.64358,0.21653746093749998,0.2551531489378303,1.9905300095816203
0,1,0.54627,-0.60519,0.216708515625,0.2615870295920294,2.0882916131276144
0,1,0.54627,-0.60519,0.21697660156249998,0.2567852651528303,2.1273416902440947
0,1,0.54627,-0.60519,0.219916484375,0.2589282182517604,2.1097352914576977
0,1,0.54695,-0.60452,0.217024921875,0.25678771120020033,2.1299695279170874
0,1,0.54695,-0.60452,0.2199483203125,0.2589245413703153,2.112391498717571
0,1,0.50856,-0.6429,0.21072765625,0.252510792236874,2.0140129279026326
0,1,0.50856,-0.60452,0.2133513671875,0.25280118666667317,2.0116994176556355
0,1,0.50811,-0.64335,0.21070304687499997,0.25251546867995284,2.0121935604824146
0,1,0.50811,-0.60497,0.21335136718749997,0.25279704974343425,2.0099522542517203
0,1,0.50811,-0.60497,0.21382324218749998,0.2574678070690647,1.9734894462502706
0,1,0.50811,-0.52821,0.214829765625,0.25782183864147107,1.9707795223141722
0,1,0.50935,-0.60373,0.2139671484375,0.2574747716380736,1.9782520701328425
0,1,0.50935,-0.52697,0.214886796875,0.2578239001449197,1.9755732486930053
0,1,0.54773,-0.64211,0.2203526953125,0.2644775559128612,2.0709885877063363
0,1,0.54773,-0.64211,0.21708640624999997,0.25606038685819554,2.1390657364871086
0,1,0.54743,-0.64241,0.220341484375,0.26447879679162134,2.0698445646337063
0,1,0.54743,-0.64241,0.21709148437499998,0.25606340304331854,2.137868955476588
0,1,0.54743,-0.64241,0.21274105468750001,0.26088900806380405,2.0983252765717073
0,1,0.6242,-0.56565,0.21306632812499998,0.25332458927634965,2.4640324169994625
0,1,0.54713,-0.64271,0.2127012109375,0.2608855164784031,2.09720343001599
0,1,0.6239,-0.56595,0.213056953125,0.25332401195313337,2.4628537784070215
0,1,0.47037,-0.56595,0.211560625,0.2525650183043839,1.8623719276638857
0,1,0.58552,-0.56595,0.2124543359375,0.25449665723876047,2.3006981952249546
0,1,0.47026,-0.56606,0.21155453124999998,0.2525661680041737,1.861927920576555
0,1,0.5854,-0.56606,0.21245207031250002,0.25449660776763683,2.3002271233983915
0,1,0.66217,-0.56606,0.21740468750000003,0.2544240965718582,2.602622978413447
0,1,0.54702,-0.64283,0.21792648437499998,0.25899662550287217,2.1120738501434015
0,1,0.66187,-0.56636,0.2173816796875,0.25442167861258774,2.601468568281246
0,1,0.54672,-0.64313,0.21791515625000002,0.2589956267774492,2.110923673895806
0,1,0.54672,-0.64313,0.2204603515625,0.2649712764909328,2.06331798389743
0,1,0.62349,-0.52798,0.21716894531250003,0.2567109961131206,2.428762341466888
0,1,0.54736,-0.64249,0.2204952734375,0.2649712864890682,2.0657332620928424
0,1,0.62412,-0.52734,0.21718367187499998,0.25670554755917574,2.4312680654325476
0,1,0.54736,-0.60411,0.2149476953125,0.2544858639638396,2.150846382877186
0,1,0.54736,-0.68087,0.2105218359375,0.2570467795832903,2.129417847161318
0,1,0.54608,-0.60538,0.2148782421875,0.2544871882312116,2.14580546783308
0,1,0.54608,-0.68215,0.210461953125,0.2570439298255383,2.124461761733246
0,1,0.58447,-0.68215,0.21795890625000003,0.25696307070824886,2.274529170238616
0,1,0.62285,-0.60538,0.22455574218750002,0.2648390341386927,2.3518058885300936
0,1,0.58462,-0.682,0.21796593749999998,0.256963573774329,2.2751084576424287
0,1,0.623,-0.60523,0.22456277343749997,0.2648391828802375,2.352370949134539
0,1,0.58462,-0.60523,0.21870406250000002,0.2640891767146327,2.2137219225448375
0,1,0.50785,-0.56685,0.212673359375,0.2543752706110354,1.9964597925737533
0,1,0.58593,-0.60392,0.2187862109375,0.26409233863588677,2.218655804354256
0,1,0.50916,-0.56554,0.21281722656250002,0.25437148977998814,2.001639415016142
0,1,0.54755,-0.60392,0.21121957031250002,0.2543808337084442,2.152481348604936
0,1,0.58593,-0.56554,0.215468984375,0.25529078296712704,2.2951474909904923
0,1,0.54777,-0.60369,0.211234609375,0.2543802949433559,2.153350754318351
0,1,0.58615,-0.56531,0.21547546875,0.25529058698189894,2.2960110160331144
0,1,0.50939,-0.60369,0.2146576171875,0.2534999972902798,2.009428029368788
0,1,0.54777,-0.71884,0.2179130859375,0.2597403559739695,2.108913718647926
0,1,0.50841,-0.60467,0.21462011718750001,0.25350729432537417,2.0055044228725847
0,1,0.5468,-0.71982,0.2178375390625,0.25973348277835084,2.105234928323136
0,1,0.5468,-0.64305,0.21244015625,0.25440564394504644,2.149323385758348
0,1,0.5468,-0.56629,0.21498921875,0.2589301939878657,2.1117660770980797
0,1,0.54706,-0.64279,0.2124605859375,0.2544075767630617,2.150329038782895
0,1,0.54706,-0.56602,0.2150089453125,0.2589297129523944,2.1127741338074237
0,1,0.50868,-0.64279,0.21583277343750001,0.2561591574458336,1.9857966627937689
0,1,0.58544,-0.60441,0.2120069140625,0.25234474661180906,2.3200007444601303
0,1,0.50879,-0.64268,0.21583996093750002,0.2561586784676578,1.9862297972631018
0,1,0.58555,-0.60429,0.21201160156249999,0.25234354168180256,2.320447736040578
0,1,0.58555,-0.60429,0.218608203125,0.2585514321582724,2.2647331523638794
0,1,0.54717,-0.71944,0.2174929296875,0.26010526220993085,2.103648328184838
0,1,0.58465,-0.60519,0.2185663671875,0.2585507665447143,2.2612580415571477
0,1,0.54627,-0.72034,0.2174159765625,0.2601046130353432,2.1001934322701628
0,1,0.54627,-0.72034,0.218546015625,0.2571942591289826,2.1239587611714397
0,1,0.54627,-0.64358,0.214668359375,0.2588227881105381,2.1105946813566465
0,1,0.54721,-0.7194,0.2186191796875,0.25720517454532404,2.1275232932904
0,1,0.54721,-0.64264,0.214712734375,0.2588175786268197,2.1142690651202
0,1,0.54721,-0.56588,0.2157580859375,0.2542760448365799,2.1520312711788683
0,1,0.58559,-0.60426,0.21740734374999998,0.2601195290510691,2.251234277319607
0,1,0.54687,-0.56621,0.2157466796875,0.25427588839514575,2.1506954648808927
0,1,0.58525,-0.60459,0.21739625,0.26012202159215103,2.2499056266663255
0,1,0.62364,-0.68136,0.21199484374999997,0.2547504548818314,2.4480427337775774
0,1,0.62364,-0.60459,0.2155945703125,0.2583447349208575,2.4139837809779583
0,1,0.62315,-0.68185,0.2119578515625,0.254750241373935,2.446121332954145
0,1,0.62315,-0.60508,0.21556515625,0.25834129212269763,2.4121192352945213
0,1,0.54638,-0.5667,0.2158472265625,0.26042673811233,2.098018060512395
0,1,0.508,-0.64346,0.21242566406249996,0.25047119873335116,2.028177301697714
0,1,0.54732,-0.56576,0.21593472656249998,0.2604350356862352,2.101560562148772
0,1,0.50894,-0.64253,0.2124688671875,0.2504582890430872,2.0320349625659433
0,1,0.54732,-0.64253,0.2174339453125,0.25936522557561686,2.1102289205706612
0,1,0.54732,-0.71929,0.21681078124999997,0.2576794884471914,2.1240340210942605
0,1,0.5471,-0.64275,0.2174135546875,0.25936711161272574,2.1093653570731163
0,1,0.5471,-0.71952,0.21680464843749997,0.25767799327828106,2.123192566969255
